section_id,term,department,cross_list_group,course_description,section_number,title,credits,level,status,enrollment_limit,actual_enrollment,cross_list_enrollment,waitlist
81023,201770,PSYC,7K,PSYC 734,2,Usability & Product Design,3,Graduate - Advanced,WL,6,7,13,2
81024,201770,PSYC,7K,PSYC 737,1,Usability & Product Design,3,Graduate - Advanced,WL,6,6,13,2
81025,201770,PSYC,-,PSYC 739,1,Leadership,3,Graduate - Advanced,O,20,15,0,0
70710,201770,PSYC,-,PSYC 768,1,Individual Differences,3,Graduate - Advanced,O,12,11,0,0
81027,201770,PSYC,-,PSYC 768,3,Human Performance,3,Graduate - Advanced,WL,12,12,0,0
81028,201770,PSYC,-,PSYC 768,4,Affect & Performance,3,Graduate - Advanced,O,12,10,0,0
81029,201770,PSYC,-,PSYC 780,1,Applied Dev Psychology,3,Graduate - Advanced,O,20,19,0,0
74437,201770,PSYC,-,PSYC 790,1,School Psychology Internship,6-Mar,Graduate - Advanced,CL,10,10,0,0
81030,201770,PSYC,-,PSYC 792,3,Appld Dvlpmt Psyc Practicum,6-Jan,Graduate - Advanced,O,20,5,0,0
73512,201770,PSYC,-,PSYC 810,1,Psychological Assessment I,4,Graduate - Advanced,O,10,6,0,0
73212,201770,PSYC,-,PSYC 822,1,Scientific Found Clin Psyc I,3,Graduate - Advanced,O,10,6,0,0
72582,201770,PSYC,-,PSYC 850,1,Teaching Practicum in Psyc,1,Graduate - Advanced,O,30,12,0,0
73477,201770,PSYC,-,PSYC 860,1,Intro Hlp Skill/Motiv Intrview,3,Graduate - Advanced,O,10,7,0,0
82371,201770,PSYC,-,PSYC 861,2,Cognitive Behav Therapy Youth,3,Graduate - Advanced,O,10,7,0,0
82340,201770,PSYC,-,PSYC 862,2,Cognitive Behav Therapy Adults,3,Graduate - Advanced,O,10,7,0,0
81681,201770,PSYC,-,PSYC 881,2,Practicum in Clinical Psych,3,Graduate - Advanced,O,10,5,0,0
74865,201770,PSYC,-,PSYC 885,1,Clinical Externship,0,Graduate - Advanced,O,10,7,0,0
82050,201770,PSYC,-,PSYC 890,5,Sem in Professional Psyc,3-Jan,Graduate - Advanced,O,35,14,0,0
81031,201770,PSYC,-,PSYC 892,3,Biological Bases of Psychology,3,Graduate - Advanced,WL,10,13,0,0
81032,201770,PSYC,-,PSYC 892,5,IO Brownbag,1,Graduate - Advanced,O,30,19,0,0
81669,201770,PSYC,7N,PSYC 892,6,Careers,3,Graduate - Advanced,O,10,7,12,0
71048,201770,RELI,-,RELI 100,1,Human Relig Experience,3,Undergraduate - Lower Division,WL,50,50,0,0
71049,201770,RELI,-,RELI 100,2,Human Relig Experience,3,Undergraduate - Lower Division,WL,50,50,0,0
71410,201770,RELI,-,RELI 100,3,Human Relig Experience,3,Undergraduate - Lower Division,WL,50,50,0,0
72583,201770,RELI,-,RELI 100,5,Human Relig Experience,3,Undergraduate - Lower Division,WL,50,50,0,0
72497,201770,RELI,-,RELI 100,6,Human Relig Experience,3,Undergraduate - Lower Division,O,50,48,0,0
73854,201770,RELI,-,RELI 100,DL1,Human Relig Experience,3,Undergraduate - Lower Division,WL,50,50,0,0
71764,201770,RELI,-,RELI 211,1,Religions of the West,3,Undergraduate - Lower Division,WL,44,44,0,1
71765,201770,RELI,-,RELI 211,2,Religions of the West,3,Undergraduate - Lower Division,WL,50,50,0,0
71766,201770,RELI,-,RELI 212,2,Religions of Asia,3,Undergraduate - Lower Division,WL,36,36,0,0
81873,201770,RELI,-,RELI 212,3,Religions of Asia,3,Undergraduate - Lower Division,O,39,38,0,0
71901,201770,RELI,-,RELI 235,1,Religion and Literature,3,Undergraduate - Lower Division,WL,40,40,0,0
72651,201770,RELI,-,RELI 235,2,Religion and Literature,3,Undergraduate - Lower Division,WL,40,40,0,0
73182,201770,RELI,-,RELI 235,3,Religion and Literature,3,Undergraduate - Lower Division,WL,41,41,0,0
81375,201770,RELI,-,RELI 235,4,Religion and Literature,3,Undergraduate - Lower Division,WL,40,40,0,1
71411,201770,RELI,-,RELI 315,1,Buddhism,3,Undergraduate - Upper Division,WL,44,44,0,2
80457,201770,RELI,-,RELI 317,1,Daoism,3,Undergraduate - Upper Division,O,40,18,0,0
80458,201770,RELI,C3,RELI 331,1,Religion in America,3,Undergraduate - Upper Division,O,20,20,27,0
81921,201770,RELI,CS,RELI 360,3,Religion and Politics,3,Undergraduate - Upper Division,WL,26,26,36,0
80880,201770,RELI,4P,RELI 376,3,Sociology of Religion,3,Undergraduate - Upper Division,O,10,9,28,0
74524,201770,RELI,0A,RELI 490,1,Compar Study of Religion,3,Undergraduate - Upper Division,O,20,20,21,0
80461,201770,RELI,0A,RELI 631,1,Sacred as Secular in Mod Sprtu,3,Graduate - First,O,16,1,21,0
73858,201770,RELI,-,RELI 644,1,Islamic Texts and Contexts,3,Graduate - First,O,15,13,0,0
72272,201770,SINT,-,INTS 101,1,Narratives of Identity,6,Undergraduate - Lower Division,WL,26,26,0,0
72274,201770,SINT,-,INTS 101,3,Narratives of Identity,6,Undergraduate - Lower Division,WL,26,26,0,0
72275,201770,SINT,-,INTS 101,4,Narratives of Identity,6,Undergraduate - Lower Division,O,26,25,0,0
83382,201770,SINT,HG,INTS 195,1,Scuba Diving-Basic,2,Undergraduate - Lower Division,O,5,2,12,0
73031,201770,SINT,-,INTS 200,1,Visual Thnk/Creative Imp,4,Undergraduate - Lower Division,WL,25,25,0,0
75872,201770,SINT,-,INTS 202,2,Public Speak/Crit Think Skills,4,Undergraduate - Lower Division,O,25,24,0,0
72091,201770,SINT,-,INTS 204,1,Leadership Theory/Practice,3,Undergraduate - Lower Division,O,25,24,0,0
75873,201770,SINT,-,INTS 204,DL1,Leadership Theory/Practice,3,Undergraduate - Lower Division,WL,40,40,0,0
73931,201770,SINT,-,INTS 210,1,Sustainable World,4,Undergraduate - Lower Division,WL,32,32,0,2
75294,201770,SINT,-,INTS 210,2,Sustainable World,4,Undergraduate - Lower Division,WL,30,30,0,1
72921,201770,SINT,-,INTS 249,1,Digital Literacy,4,Undergraduate - Lower Division,WL,25,25,0,1
82047,201770,SINT,CT,INTS 291,1,Ldrshp & Community Engagement,1,Undergraduate - Lower Division,O,32,29,40,0
72828,201770,SINT,-,INTS 294,1,Alternative Break,1,Undergraduate - Lower Division,CN,20,0,0,0
81573,201770,SINT,-,INTS 294,3,Mason Corps,15-Jan,Undergraduate - Lower Division,O,16,10,0,0
81632,201770,SINT,BC,INTS 295,8,Leadership for Sustainability,1,Undergraduate - Lower Division,CN,15,9,16,0
81671,201770,SINT,5N,INTS 295,9,Explorations of Mindful Living,1,Undergraduate - Lower Division,CN,20,20,37,0
78064,201770,SINT,-,INTS 300,1,Law and Justice,3,Undergraduate - Upper Division,WL,25,25,0,0
81600,201770,SINT,-,INTS 301,1,Science in the News,3,Undergraduate - Upper Division,WL,25,25,0,0
73032,201770,SINT,-,INTS 311,1,Animal Migratn/Consrvatn,6,Undergraduate - Upper Division,O,25,19,0,0
72820,201770,SINT,-,INTS 312,1,Images/Exp of Childhood,4,Undergraduate - Upper Division,WL,25,25,0,0
80936,201770,SINT,-,INTS 312,3,Images/Exp of Childhood,4,Undergraduate - Upper Division,WL,25,25,0,0
81944,201770,SINT,-,INTS 315,1,Spirituality/Confl Trans,6,Undergraduate - Upper Division,WL,25,25,0,1
75295,201770,SINT,-,INTS 316,1,Intro to Childhood Studies,4,Undergraduate - Upper Division,WL,48,48,0,0
80937,201770,SINT,-,INTS 316,2,Intro to Childhood Studies,4,Undergraduate - Upper Division,WL,25,25,0,1
80938,201770,SINT,-,INTS 319,1,Contemporary Youth Studies,3,Undergraduate - Upper Division,WL,25,26,0,0
81370,201770,SINT,-,INTS 321,1,Parent-Child Relations,3,Undergraduate - Upper Division,WL,25,25,0,3
80939,201770,SINT,-,INTS 322,1,Teacher Historical Perspective,3,Undergraduate - Upper Division,WL,25,25,0,0
74575,201770,SINT,-,INTS 331,5,The Nonprofit Sector,4,Undergraduate - Upper Division,WL,25,25,0,0
82783,201770,SINT,-,INTS 331,6,The Nonprofit Sector,4,Undergraduate - Upper Division,O,25,19,0,0
75297,201770,SINT,-,INTS 334,2,Environmental Justice,4,Undergraduate - Upper Division,O,40,39,0,1
81956,201770,SINT,-,INTS 337,2,Social Justice Consciousness,3,Undergraduate - Upper Division,WL,25,27,0,0
81665,201770,SINT,-,INTS 345,2,Introduction to Multimedia,5,Undergraduate - Upper Division,WL,25,25,0,0
73033,201770,SINT,-,INTS 347,1,Gender Rep in Popular Culture,4,Undergraduate - Upper Division,WL,25,25,0,0
74838,201770,SINT,-,INTS 347,2,Gender Rep in Popular Culture,4,Undergraduate - Upper Division,WL,25,25,0,0
72270,201770,SINT,-,INTS 348,1,Digital Futures,3,Undergraduate - Upper Division,WL,25,25,0,0
71728,201770,SINT,-,INTS 355,1,"Mindfulness,Meaning,Well-Being",3,Undergraduate - Upper Division,WL,25,27,0,1
80941,201770,SINT,-,INTS 362,1,Social Justice/Human Rights,3,Undergraduate - Upper Division,WL,40,40,0,0
82161,201770,SINT,-,INTS 365,1,Methods to Enhance Well-Being,3,Undergraduate - Upper Division,CN,6,4,0,0
80942,201770,SINT,-,INTS 370,1,Sustainable Food Systems,6,Undergraduate - Upper Division,WL,25,25,0,0
81672,201770,SINT,-,INTS 371,3,Food Systems and Policy,3,Undergraduate - Upper Division,WL,25,25,0,0
72804,201770,SINT,-,INTS 375,3,Applied Leadership,4,Undergraduate - Upper Division,O,25,24,0,1
80943,201770,SINT,D2,INTS 375,5,Black Bodies and Policing Race,4,Undergraduate - Upper Division,WL,15,15,25,0
80944,201770,SINT,G2,INTS 375,6,AFAM Identities,4,Undergraduate - Upper Division,O,25,20,22,0
81165,201770,SINT,42,INTS 375,7,History at the Movies,6,Undergraduate - Upper Division,O,10,9,30,0
81666,201770,SINT,-,INTS 375,8,Social Justice & Literature,3,Undergraduate - Upper Division,O,25,24,0,0
70989,201770,SINT,-,INTS 390,1,International Internship,6-Jan,Undergraduate - Upper Division,CN,99,0,0,0
70987,201770,SINT,-,INTS 391,1,Intro Integrative Studies,3,Undergraduate - Upper Division,WL,25,25,0,0
72621,201770,SINT,-,INTS 391,2,Intro Integrative Studies,3,Undergraduate - Upper Division,WL,25,25,0,1
72564,201770,SINT,-,INTS 391,3,Intro Integrative Studies,3,Undergraduate - Upper Division,WL,25,25,0,0
83040,201770,SINT,-,INTS 391,4,Intro Integrative Studies,3,Undergraduate - Upper Division,O,25,14,0,0
73495,201770,SINT,-,INTS 395,3,Comm/Conflict/Mediation,3,Undergraduate - Upper Division,WL,16,16,0,0
77979,201770,SINT,-,INTS 395,4,"Med, Mndfulness & Stress Mgmt",3,Undergraduate - Upper Division,WL,20,20,0,2
74515,201770,SINT,5N,INTS 395,6,Explorations of Mindful Living,1,Undergraduate - Upper Division,CN,15,7,37,0
75323,201770,SINT,-,INTS 395,8,Expl of Gender & Sexuality,3,Undergraduate - Upper Division,WL,25,25,0,0
81832,201770,SINT,-,INTS 395,11,Compassion in the Workplace,3,Undergraduate - Upper Division,O,20,19,0,0
81863,201770,SINT,BC,INTS 395,12,Sustainability Project Mgmnt,1,Undergraduate - Upper Division,CN,15,7,16,0
82048,201770,SINT,CT,INTS 395,13,Ldrshp & Community Engagement,1,Undergraduate - Upper Division,O,12,11,40,0
82430,201770,SINT,-,INTS 395,14,Events Management,3,Undergraduate - Upper Division,WL,25,25,0,0
80948,201770,SINT,CQ,INTS 401,1,Conserv Bio-Fund 21 Cent,6,Undergraduate - Upper Division,O,20,10,11,0
73360,201770,SINT,-,INTS 404,DL1,Ethics and Leadership,4,Undergraduate - Upper Division,WL,40,42,0,0
80949,201770,SINT,-,INTS 405,1,Women and Leadership,4,Undergraduate - Upper Division,WL,25,26,0,0
73405,201770,SINT,-,INTS 431,2,Prin Fundrais/Resrce Dev,4,Undergraduate - Upper Division,O,25,22,0,0
76019,201770,SINT,-,INTS 435,4,Leadership in Changing Environ,4,Undergraduate - Upper Division,WL,25,25,0,0
81554,201770,SINT,-,INTS 435,6,Leadership in Changing Environ,4,Undergraduate - Upper Division,WL,25,25,0,1
82231,201770,SINT,-,INTS 465,1,Immigration Issues in NOVA,3,Undergraduate - Upper Division,CN,2,2,0,0
72802,201770,SINT,-,INTS 475,2,Found Well-being & Resilience,3,Undergraduate - Upper Division,O,25,24,0,0
80950,201770,SINT,-,INTS 475,9,Human Trafficking,3,Undergraduate - Upper Division,WL,25,25,0,2
80951,201770,SINT,-,INTS 475,10,Global Leadership,3,Undergraduate - Upper Division,WL,25,26,0,0
80952,201770,SINT,CY,INTS 475,11,Enterprising Black Women,4,Undergraduate - Upper Division,WL,15,15,20,0
81667,201770,SINT,-,INTS 475,12,Personl/Organizatnl Well-Being,3,Undergraduate - Upper Division,O,25,23,0,0
81947,201770,SINT,5X,INTS 475,13,Foundations of Social Innovati,3,Undergraduate - Upper Division,O,10,2,5,0
70993,201770,SINT,-,INTS 490,1,Exper Learng/Internship,6-Jan,Undergraduate - Upper Division,CN,99,21,0,0
76080,201770,SINT,5N,INTS 495,3,Explorations of Mindful Living,1,Undergraduate - Upper Division,CN,15,10,37,0
81739,201770,SINT,60,INTS 495,5,Immigration Issues in NoVA,3,Undergraduate - Upper Division,O,20,17,18,0
81574,201770,SINT,7,INTS 540,2,Contemp Issues Social Justice,3,Graduate - First,O,12,9,16,0
81946,201770,SINT,5X,INTS 575,2,Foundations of Social Innovati,3,Graduate - First,O,10,3,5,0
82103,201770,SINT,CY,INTS 575,3,Enterprising Black Women,4,Graduate - First,WL,5,5,20,0
82162,201770,SINT,60,INTS 595,2,Immigration Issues in NoVA,3,Graduate - First,O,5,1,18,0
70096,201770,SOAN,-,ANTH 114,1,Intro to Cultural Anthropology,3,Undergraduate - Lower Division,WL,50,48,0,4
70095,201770,SOAN,-,ANTH 114,2,Intro to Cultural Anthropology,3,Undergraduate - Lower Division,WL,130,130,0,0
72266,201770,SOAN,-,ANTH 114,3,Intro to Cultural Anthropology,3,Undergraduate - Lower Division,WL,50,50,0,1
70094,201770,SOAN,-,ANTH 114,4,Intro to Cultural Anthropology,3,Undergraduate - Lower Division,WL,50,50,0,0
72465,201770,SOAN,-,ANTH 120,1,Unearthng Past:Prehst Cult Evo,3,Undergraduate - Lower Division,WL,44,44,0,1
72551,201770,SOAN,-,ANTH 135,1,Intro Biological Anthropology,3,Undergraduate - Lower Division,WL,44,43,0,8
81445,201770,SOAN,-,ANTH 312,1,Political Anthropology,3,Undergraduate - Upper Division,O,46,29,0,0
80866,201770,SOAN,-,ANTH 330,1,Peoples/Culture-Non-West,3,Undergraduate - Upper Division,O,40,37,0,0
76042,201770,SOAN,-,ANTH 332,1,Cultures Comparative Perspectv,3,Undergraduate - Upper Division,WL,40,40,0,0
81446,201770,SOAN,1E,ANTH 355,1,Human Origins,3,Undergraduate - Upper Division,O,24,24,33,0
81447,201770,SOAN,77,ANTH 378,1,Humans and Animals,3,Undergraduate - Upper Division,O,40,25,32,0
81449,201770,SOAN,0F,ANTH 388,1,Human Osteology,3,Undergraduate - Upper Division,O,24,12,22,0
70097,201770,SOAN,-,ANTH 390,1,"Theories, Methds, Iss I",3,Undergraduate - Upper Division,O,40,12,0,0
80869,201770,SOAN,-,ANTH 395,1,"Work, Tech and Society",3,Undergraduate - Upper Division,WL,44,44,0,0
81876,201770,SOAN,-,ANTH 495,1,Internship,6-Jan,Undergraduate - Upper Division,O,10,0,0,0
72463,201770,SOAN,-,ANTH 535,1,Anth/Human Condition: Sem I,3,Graduate - First,O,20,17,0,0
81549,201770,SOAN,1E,ANTH 557,1,Human Origins,3,Graduate - First,O,20,9,33,0
81448,201770,SOAN,77,ANTH 578,1,Humans and Animals,3,Graduate - First,O,20,7,32,0
80870,201770,SOAN,0F,ANTH 582,1,Human Osteology,3,Graduate - First,O,20,10,22,0
81877,201770,SOAN,-,ANTH 690,1,Internship,6-Mar,Graduate - First,O,10,0,0,0
82565,201770,SOAN,2Y,ANTH 699,4,Human Dimen- Climate Chg,3,Graduate - First,O,6,3,9,0
72268,201770,SOAN,-,SOCI 101,2,Introductory Sociology,3,Undergraduate - Lower Division,WL,50,50,0,0
72625,201770,SOAN,-,SOCI 101,3,Introductory Sociology,3,Undergraduate - Lower Division,WL,50,50,0,0
70118,201770,SOAN,-,SOCI 101,4,Introductory Sociology,3,Undergraduate - Lower Division,O,250,212,0,0
74223,201770,SOAN,-,SOCI 101,6,Introductory Sociology,3,Undergraduate - Lower Division,WL,50,50,0,2
81675,201770,SOAN,-,SOCI 101,9,Introductory Sociology,3,Undergraduate - Lower Division,CL,44,44,0,0
82388,201770,SOAN,-,SOCI 101,DL2,Introductory Sociology,3,Undergraduate - Lower Division,O,60,42,0,0
70119,201770,SOAN,-,SOCI 120,1,Globalization and Society,3,Undergraduate - Lower Division,O,50,49,0,0
72462,201770,SOAN,-,SOCI 120,2,Globalization and Society,3,Undergraduate - Lower Division,WL,44,44,0,0
81676,201770,SOAN,-,SOCI 302,6,Sociology of Delinquency,3,Undergraduate - Upper Division,O,40,38,0,0
70122,201770,SOAN,-,SOCI 303,1,Methods and Logic of Inquiry,3,Undergraduate - Upper Division,O,30,29,0,0
80876,201770,SOAN,-,SOCI 307,1,Soci Movements/Poli Protest,3,Undergraduate - Upper Division,WL,36,36,0,0
81568,201770,SOAN,-,SOCI 308,2,Race/Ethnicity Changing World,3,Undergraduate - Upper Division,O,36,33,0,0
70123,201770,SOAN,-,SOCI 309,1,"Marriage, Fam/Intimate Life",3,Undergraduate - Upper Division,O,50,29,0,0
72789,201770,SOAN,-,SOCI 311,1,Classical Soci Theory,3,Undergraduate - Upper Division,WL,32,32,0,0
70124,201770,SOAN,-,SOCI 313,1,Stat for Behavioral Sci,4,Undergraduate - Upper Division,WL,30,30,0,0
70126,201770,SOAN,-,SOCI 313,2,Stat for Behavioral Sci,4,Undergraduate - Upper Division,O,30,29,0,0
77919,201770,SOAN,-,SOCI 320,1,Social Structure and Globaliza,3,Undergraduate - Upper Division,O,50,49,0,0
80878,201770,SOAN,-,SOCI 332,1,The Urban World,3,Undergraduate - Upper Division,O,50,34,0,0
81569,201770,SOAN,-,SOCI 340,2,"Power, Politics and Society",3,Undergraduate - Upper Division,O,45,34,0,0
81570,201770,SOAN,-,SOCI 352,2,Social Problems and Solutions,3,Undergraduate - Upper Division,O,30,27,0,0
75779,201770,SOAN,4P,SOCI 385,1,Sociology of Religion,3,Undergraduate - Upper Division,O,50,19,28,0
80881,201770,SOAN,-,SOCI 390,1,"Health, Illness and Disabi",3,Undergraduate - Upper Division,O,50,19,0,0
80478,201770,SOAN,0W,SOCI 395,10,Race/Gndr/Class/Sports,3,Undergraduate - Upper Division,O,2,2,32,0
80619,201770,SOAN,3N,SOCI 395,11,Organizing Culture Change,3,Undergraduate - Upper Division,O,7,3,44,0
80486,201770,SOAN,18,SOCI 395,12,Feminist Appr to Social Resrch,3,Undergraduate - Upper Division,O,5,2,21,0
80882,201770,SOAN,-,SOCI 412,1,Contemporary Soci Theory,3,Undergraduate - Upper Division,O,30,22,0,0
81878,201770,SOAN,-,SOCI 416,1,Internship in Sociology,6-Jan,Undergraduate - Upper Division,O,10,1,0,0
82285,201770,SOAN,DO,SOCI 481,1,RS: Honors Seminar in Soc II,3,Undergraduate - Upper Division,O,5,3,13,0
75782,201770,SOAN,DO,SOCI 485,1,RS:Sociological Analysis/Pract,3,Undergraduate - Upper Division,O,35,10,13,0
81879,201770,SOAN,-,SOCI 516,1,Internship in Sociology,6-Jan,Graduate - First,O,10,0,0,0
74250,201770,SOAN,-,SOCI 601,1,Prosem Public/Applied Sociolgy,3,Graduate - First,O,20,12,0,0
75784,201770,SOAN,-,SOCI 602,1,Wrting for Social Sciences,3,Graduate - First,O,20,17,0,0
72117,201770,SOAN,-,SOCI 620,1,Methods/Logic Social Inquiry,3,Graduate - First,O,20,9,0,0
81785,201770,SOAN,-,SOCI 631,2,Survey Research,3,Graduate - First,O,20,9,0,0
77945,201770,SOAN,BM,SOCI 633,1,Political Sociology,3,Graduate - First,O,20,15,18,0
81397,201770,SOAN,D1,SOCI 633,2,Feminist Theory,3,Graduate - First,O,20,7,13,0
80487,201770,SOAN,18,SOCI 633,6,Feminist Appr to Social Resrch,3,Graduate - First,O,8,4,21,0
70128,201770,SOAN,-,SOCI 711,1,Classical Sociological Thry,3,Graduate - Advanced,O,20,11,0,0
81807,201770,SOAN,BM,SOCI 833,2,Special Topics in Sociology,3,Graduate - Advanced,O,16,3,18,0
70473,201770,WMST,-,WMST 100,1,Representation of Women,3,Undergraduate - Lower Division,WL,42,42,0,0
70474,201770,WMST,-,WMST 100,2,Representation of Women,3,Undergraduate - Lower Division,WL,44,44,0,0
70475,201770,WMST,-,WMST 200,1,Intro to Women/Gender Studies,3,Undergraduate - Lower Division,WL,40,40,0,0
71904,201770,WMST,-,WMST 308,1,Introduction to LGBTQ Studies,3,Undergraduate - Upper Division,O,30,27,0,0
80469,201770,WMST,0G,WMST 315,1,Women During Enslavement Era,3,Undergraduate - Upper Division,O,4,4,25,0
80471,201770,WMST,-,WMST 330,1,Theor Perspectvs Wmn/Gndr Stud,3,Undergraduate - Upper Division,O,30,13,0,0
73192,201770,WMST,18,WMST 410,1,Feminist Appr to Social Resrch,3,Undergraduate - Upper Division,O,5,5,21,0
80472,201770,WMST,0M,WMST 450,2,Gendr Sexuality & Human Rights,3,Undergraduate - Upper Division,O,6,4,24,0
80477,201770,WMST,0W,WMST 450,6,Race/Gndr/Class/Sports,3,Undergraduate - Upper Division,O,3,2,32,0
80473,201770,WMST,0M,WMST 550,4,Gendr Sexuality & Human Rights,3,Graduate - First,O,9,8,24,0
80479,201770,WMST,0W,WMST 550,6,Race/Gndr/Class/Sports,3,Graduate - First,O,6,3,32,0
74986,201770,WMST,16,WMST 600,1,"Gender,Race,Reform 1800-1920",3,Graduate - First,O,7,6,16,0
82006,201770,WMST,7,WMST 600,3,Contemp Issues Social Justice,3,Graduate - First,O,8,7,16,0
73333,201770,WMST,18,WMST 610,1,Feminist Appr to Social Resrch,3,Graduate - First,O,12,10,21,0
81400,201770,WMST,D1,WMST 630,1,Feminist Thr Across Disc,3,Graduate - First,O,10,6,13,0
